developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
Mario von Rickenbach,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.8390364084314262,0.8390364084314262,0.0,0.8264000779319985
Camshaft Software,1,75000.0,75000.0,1724249.9999999998,1724249.9999999998,1724249.9999999998,0.0,0.8382675438596491,0.8382675438596491,0.0,0.8262033400188316
Microids,4,1800000.0,450000.0,19392000.0,4848000.0,5530500.0,3250639.4755493877,0.7610442956514332,0.830751575608796,0.18115457904169607,0.8261230477614672
Forgotten Key,1,75000.0,75000.0,1011750.0,1011750.0,1011750.0,0.0,0.838360842344906,0.838360842344906,0.0,0.8259606964560279
Aleson,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8381452318460193,0.8381452318460193,0.0,0.8257261641864969
Last Level,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8381452318460193,0.8381452318460193,0.0,0.8257261641864969
Sos Sosowski,1,350000.0,350000.0,1046500.0000000001,1046500.0000000001,1046500.0000000001,0.0,0.8377548170901983,0.8377548170901983,0.0,0.8252676248660075
LOVIGAME,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.8379942140790743,0.8379942140790743,0.0,0.8251520629490605
Kremlingames,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.8249957691552615
Level-5,1,150000.0,150000.0,7498500.0,7498500.0,7498500.0,0.0,0.8346293416277865,0.8346293416277865,0.0,0.8247920723860794
Eden Industries,1,750000.0,750000.0,592500.0,592500.0,592500.0,0.0,0.8374941121055111,0.8374941121055111,0.0,0.8247378055959623
Ceri Williams,1,350000.0,350000.0,1011500.0,1011500.0,1011500.0,0.0,0.8369967355821545,0.8369967355821545,0.0,0.824361891550622
Dan  Walters,1,350000.0,350000.0,1011500.0,1011500.0,1011500.0,0.0,0.8369967355821545,0.8369967355821545,0.0,0.824361891550622
Toxic Games,2,425000.0,212500.0,3945750.0,1972875.0,1972875.0,669806.8984789574,0.835623035126933,0.835623035126933,0.014969914046817648,0.8242015308874591
Red Thread Games,1,350000.0,350000.0,6646499.999999999,6646499.999999999,6646499.999999999,0.0,0.8342671778236508,0.8342671778236508,0.0,0.823946729166094
Jutsu Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.835068622811169,0.835068622811169,0.0,0.8235027496642877
Aleksey Abramenko,1,350000.0,350000.0,2271500.0,2271500.0,2271500.0,0.0,0.8351741716227697,0.8351741716227697,0.0,0.8228483748854534
KING Art,2,500000.0,250000.0,11545000.0,5772500.0,5772500.0,741047.9066835011,0.8312217743637361,0.8312217743637361,0.11401436536096898,0.8227975653804928
"Massive Damage, Inc.",1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8357371794871795,0.8357371794871795,0.0,0.8227932352158841
Iceflake Studios,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.8353658536585366,0.8353658536585366,0.0,0.8227652474762192
Frogwares,2,500000.0,250000.0,13495000.0,6747500.0,6747500.0,5301886.645336734,0.8303205593325134,0.8303205593325134,0.1291599564930639,0.82270470523052
Saber Interactive,1,350000.0,350000.0,6996499.999999999,6996499.999999999,6996499.999999999,0.0,0.8329770557218185,0.8329770557218185,0.0,0.8226076603114717
Muse Games,2,3850000.0,1925000.0,16481500.0,8240750.0,8240750.0,8095311.984414189,0.8288995484719169,0.8288995484719169,0.11496409754848368,0.8225147108618323
2Play,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.833556597454789,0.833556597454789,0.0,0.8224203585377885
343 Industries,3,850000.0,350000.0,6591500.0,2197166.6666666665,696500.0,2950627.277941647,0.8344136911133404,0.832807570977918,0.033353565109949704,0.8222089544508933
Other Ocean Interactive,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.8344579397210976,0.8344579397210976,0.0,0.8219976159046114
Artery Games,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.835096453018046,0.835096453018046,0.0,0.8219308041515135
Codemasters Racing,3,3750000.0,1500000.0,86197500.0,28732500.0,29970000.0,9432331.697411833,0.81005537370042,0.7988905226573988,0.06112542862490137,0.8217860361154872
Lukas Rustemeyer,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.834504293520687,0.834504293520687,0.0,0.8217555316633888
Gojira,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.8345588235294118,0.8345588235294118,0.0,0.8213007227767266
Rockstar New England,1,1500000.0,1500000.0,14985000.0,14985000.0,14985000.0,0.0,0.8282041293338528,0.8282041293338528,0.0,0.820960412212563
Suncrash,1,75000.0,75000.0,1161750.0,1161750.0,1161750.0,0.0,0.833941605839416,0.833941605839416,0.0,0.8208556211248486
Holotech Studios,1,750000.0,750000.0,9742500.0,9742500.0,9742500.0,0.0,0.8303069606571553,0.8303069606571553,0.0,0.8208349759562351
Mehsoft,1,75000.0,75000.0,149250.0,149250.0,149250.0,0.0,0.8342287029930928,0.8342287029930928,0.0,0.8206918976846077
Krome Studios,3,225000.0,75000.0,1797750.0,599250.0,824250.0,389711.4317029974,0.8577004681240536,0.8335195530726257,0.11682514958325822,0.8206751849705068
Nik Nak Studios,1,750000.0,750000.0,8542500.0,8542500.0,8542500.0,0.0,0.8306666666666667,0.8306666666666667,0.0,0.8206637194866253
Cobra Mobile,1,350000.0,350000.0,1046500.0000000001,1046500.0000000001,1046500.0000000001,0.0,0.8336633663366336,0.8336633663366336,0.0,0.8204725997228963
Night Node,1,350000.0,350000.0,2096500.0,2096500.0,2096500.0,0.0,0.8331466965285554,0.8331466965285554,0.0,0.8203857982881825
Kyle Pulver,1,350000.0,350000.0,1746500.0,1746500.0,1746500.0,0.0,0.8330241187384044,0.8330241187384044,0.0,0.8200692364363057
Machine Games,2,2250000.0,1125000.0,52477500.0,26238750.0,26238750.0,5308604.159758005,0.811629833126678,0.811629833126678,0.12320521376471556,0.8200578314527965
Parabole,1,350000.0,350000.0,4550000.0,4550000.0,4550000.0,0.0,0.8316770186335404,0.8316770186335404,0.0,0.819875457884089
Eric Chahi,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8329764453961456,0.8329764453961456,0.0,0.8196685424578416
Awesome Games Studio,3,575000.0,150000.0,1274250.0,424750.0,418500.0,128738.83446730439,0.8286273405116087,0.8325335892514395,0.0264405623419861,0.8192610557861935
Failbetter Games,1,750000.0,750000.0,10492500.0,10492500.0,10492500.0,0.0,0.828566987876904,0.828566987876904,0.0,0.8191663052551206
I-Inferno,1,35000.0,35000.0,101150.0,101150.0,101150.0,0.0,0.8328530259365994,0.8328530259365994,0.0,0.8190558942050087
Untame,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.8320610687022901,0.8320610687022901,0.0,0.8188921648186873
Ubisoft Bucharest,2,3000000.0,1500000.0,137970000.0,68985000.0,68985000.0,8485281.374238571,0.7742575221929132,0.7742575221929132,0.06613296994263389,0.8184934969902564
TT Fusion,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8299226921327876,0.8299226921327876,0.0,0.8181635353521243
ACE Team,6,1625000.0,350000.0,15058750.0,2509791.6666666665,2446500.0,1197035.0080163346,0.8032592218137452,0.8255517933525676,0.10574056274583656,0.8178884086371075
SFB Games,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.8312796208530806,0.8312796208530806,0.0,0.8173097875242982
Ilex Games,2,300000.0,150000.0,717000.0,358500.0,358500.0,84852.8137423857,0.8310429250379464,0.8310429250379464,0.06759367716746766,0.8172387638654407
Signal Studios,2,425000.0,212500.0,2570750.0,1285375.0,1285375.0,652129.2289492935,0.8300605774526002,0.8300605774526002,0.10635250918672343,0.8170032704727502
Drift Physics Crew,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8293897882938979,0.8293897882938979,0.0,0.8168473709406997
Silent Dreams,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8292192881745121,0.8292192881745121,0.0,0.8166475512658213
Rooster Teeth Games,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8285553681843733,0.8285553681843733,0.0,0.8165610835309182
Shovsoft,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8303571428571429,0.8303571428571429,0.0,0.8164880362862847
QLOC,7,3285000.0,350000.0,89942150.0,12848878.57142857,13996500.0,6695564.950887089,0.7994322662861284,0.7925328455014136,0.07730405391937299,0.8161849936826168
SnowFlame,3,3000000.0,750000.0,2370000.0,790000.0,592500.0,342080.0344948533,0.8353776117797392,0.8294117647058824,0.0693225652841305,0.8161437129783627
SimBin,1,1500000.0,1500000.0,3735000.0000000005,3735000.0000000005,3735000.0000000005,0.0,0.8287401574803149,0.8287401574803149,0.0,0.816030945562049
Core Design,4,3000000.0,750000.0,14970000.0,3742500.0,3742500.0,0.0,0.7735463694756155,0.8239953576091688,0.13707247875868736,0.8160204811114717
Pendulo Studios,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8298192771084337,0.8298192771084337,0.0,0.8159684609384876
Kojima Productions,1,750000.0,750000.0,12742499.999999998,12742499.999999998,12742499.999999998,0.0,0.8245723172628305,0.8245723172628305,0.0,0.8155962370283726
THQ Nordic,4,5700000.0,925000.0,119693000.0,29923250.0,25740750.0,25894276.47344743,0.7966215327896098,0.7793550788105607,0.08766903067150306,0.815438523737544
Codemasters Birmingham,2,500000.0,250000.0,6895000.0,3447500.0,3447500.0,2544170.198709198,0.8268634916220917,0.8268634916220917,0.09149304143372876,0.8153926524557447
Virtual Basement LLC,3,8000000.0,350000.0,341745000.0,113915000.0,2923499.9999999995,193566843.7704402,0.6998088596640583,0.6852975363592549,0.08029645149726476,0.814903719836839
Pixel Crow,1,150000.0,150000.0,1723500.0,1723500.0,1723500.0,0.0,0.8284652150823154,0.8284652150823154,0.0,0.8147150118661252
Tortuga Team,1,1500000.0,1500000.0,5985000.0,5985000.0,5985000.0,0.0,0.8262527233115469,0.8262527233115469,0.0,0.8142273012976463
Stardock Entertainment,7,6125000.0,350000.0,158643750.0,22663392.85714286,8326500.0,38208921.671367414,0.7759749934673862,0.7618987660538907,0.06755505682443218,0.8142226507321381
Red Dot Games,3,2250000.0,750000.0,26227500.0,8742500.0,11242500.0,4330127.018922193,0.8332773820017715,0.8177134445534838,0.06903918010697145,0.814219693635663
Storybird,1,150000.0,150000.0,898500.0,898500.0,898500.0,0.0,0.8282710280373832,0.8282710280373832,0.0,0.8140798694497168
"KOEI TECMO GAMES CO., LTD.",12,1600000.0,75000.0,63819000.0,5318250.0,2836950.0,5048268.605535601,0.7872699192758894,0.8016937936299908,0.08156376159420008,0.8140160436248268
Mode 7,1,750000.0,750000.0,14242499.999999998,14242499.999999998,14242499.999999998,0.0,0.8223140495867769,0.8223140495867769,0.0,0.8136906557830054
Rati Wattanakornprasit,1,150000.0,150000.0,1243499.9999999998,1243499.9999999998,1243499.9999999998,0.0,0.8275541795665635,0.8275541795665635,0.0,0.8134101854770516
DotEmu SAS.,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.8273584905660377,0.8273584905660377,0.0,0.8133809215558595
RocketWerkz,1,75000.0,75000.0,1424249.9999999998,1424249.9999999998,1424249.9999999998,0.0,0.8270042194092827,0.8270042194092827,0.0,0.8128549462785952
Studio Wildcard,1,7500000.0,7500000.0,337425000.0,337425000.0,337425000.0,0.0,0.6852975363592549,0.6852975363592549,0.0,0.8127695740526487
Efecto Studios,1,7500000.0,7500000.0,337425000.0,337425000.0,337425000.0,0.0,0.6852975363592549,0.6852975363592549,0.0,0.8127695740526487
ZackBellGames,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.8268716577540107,0.8268716577540107,0.0,0.8126858801225313
Mana Potion Studios,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.8272058823529411,0.8272058823529411,0.0,0.812683354527512
M. Hanka,2,70000.0,35000.0,125300.0,62650.0,62650.0,9899.494936611665,0.8274042950513538,0.8274042950513538,0.10385424526670771,0.8126821186808125
Volition,8,13800000.0,1125000.0,138662000.0,17332750.0,15363750.0,14668802.349106176,0.7956379827435103,0.7687162742418254,0.12206238123208624,0.8123412230428658
Fraoula,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.8266187050359712,0.8266187050359712,0.0,0.8119585243460097
Payload Studios,1,350000.0,350000.0,6996499.999999999,6996499.999999999,6996499.999999999,0.0,0.8235192540148506,0.8235192540148506,0.0,0.8115234753328407
People Can Fly,1,75000.0,75000.0,2249250.0,2249250.0,2249250.0,0.0,0.8253676470588235,0.8253676470588235,0.0,0.8113445081025351
Cross-Product,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.8251748251748252,0.8251748251748252,0.0,0.8102822838890346
Night Light Interactive,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8240252897787145,0.8240252897787145,0.0,0.8098687607735819
Darkelite Studio Inc,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.8243727598566308,0.8243727598566308,0.0,0.8097572665402795
Gun.,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8232911392405063,0.8232911392405063,0.0,0.8096999854993511
Ascaron Entertainment ltd.,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8235619469026548,0.8235619469026548,0.0,0.8093257404919247
Laminar Research,1,150000.0,150000.0,8248500.0,8248500.0,8248500.0,0.0,0.8210823909531503,0.8210823909531503,0.0,0.8092860712909947
Svarog Studios,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.8240574506283662,0.8240574506283662,0.0,0.8088344390255219
Vigil Games,2,3000000.0,1500000.0,67470000.0,33735000.0,33735000.0,5303300.858899109,0.7955814463077195,0.7955814463077195,0.07569002674409026,0.8086562539285409
Terrible Posture Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8223819301848049,0.8223819301848049,0.0,0.808634426961555
Tentacle Games,1,35000.0,35000.0,251650.0,251650.0,251650.0,0.0,0.8237476808905381,0.8237476808905381,0.0,0.808459124360258
Phenomic,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.8232502965599051,0.8232502965599051,0.0,0.8084180693872647
KAIKO,2,1650000.0,825000.0,32233499.999999996,16116749.999999998,16116749.999999998,19612667.236380674,0.8101626995346953,0.8101626995346953,0.05506902067410464,0.8083375622418967
MercurySteam,2,700000.0,350000.0,15743000.0,7871500.0,7871500.0,1237436.8670764589,0.8168352435718129,0.8168352435718129,0.022921048051405376,0.8080109727287658
Cheerdealers,1,35000.0,35000.0,360149.99999999994,360149.99999999994,360149.99999999994,0.0,0.8230647709320695,0.8230647709320695,0.0,0.8077123804358043
Forever Entertainment S. A.,7,1250000.0,150000.0,4497500.0,642500.0,598500.0,251181.20948828955,0.7434275546904263,0.8213114754098361,0.1736361171070146,0.807701498468222
Reflect Studios,2,110000.0,55000.0,550900.0,275450.0,275450.0,33658.28278447966,0.8229465193165978,0.8229465193165978,0.01396482703106207,0.8076680274310558
Dylan Fitterer,2,500000.0,250000.0,6095000.0,3047500.0,3047500.0,1129956.6363361028,0.8205107399408764,0.8205107399408764,0.013431126893107468,0.8075522561874197
Andreas Hager Gaming,1,75000.0,75000.0,209250.0,209250.0,209250.0,0.0,0.822429906542056,0.822429906542056,0.0,0.8068937965456859
Fourattic,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8221024258760108,0.8221024258760108,0.0,0.8068138209876381
Iron Tower Studio,1,150000.0,150000.0,1708500.0,1708500.0,1708500.0,0.0,0.8217017208413002,0.8217017208413002,0.0,0.806781042846135
SP-time,1,10000.0,10000.0,89900.0,89900.0,89900.0,0.0,0.8223404255319149,0.8223404255319149,0.0,0.8067299674773105
Kinto Games LLC,1,150000.0,150000.0,418500.0,418500.0,418500.0,0.0,0.822107969151671,0.822107969151671,0.0,0.8066198708178326
NetherRealm Studios,3,3350000.0,1500000.0,60466500.0,20155500.0,22485000.0,5386321.634473753,0.8010940402836374,0.7965734114075038,0.05330626079283458,0.8063589637639996
"EQ-Games , Pixel Dash Studios",1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8193018480492813,0.8193018480492813,0.0,0.8057163088085553
Gas Powered Games,6,5750000.0,1125000.0,47022500.0,7837083.333333333,8613750.0,6248778.355940197,0.8112652168525747,0.801680856785099,0.10191122068124205,0.8057031553590457
Zenith Blue,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8210455764075067,0.8210455764075067,0.0,0.8056860163991215
Topware Interactive,1,750000.0,750000.0,3742500.0,3742500.0,3742500.0,0.0,0.8196778711484594,0.8196778711484594,0.0,0.8054139947200639
Serious Brew,1,150000.0,150000.0,313500.0,313500.0,313500.0,0.0,0.8207426376440461,0.8207426376440461,0.0,0.804967882462761
Deconstructeam,2,700000.0,350000.0,6433000.0,3216500.0,3216500.0,1088944.4430272833,0.8180651151027806,0.8180651151027806,0.14985538764284062,0.8048530537576389
Eidos Montreal,2,3000000.0,1500000.0,49470000.0,24735000.0,24735000.0,7424621.202458747,0.7996739681509997,0.7996739681509997,0.1611685160510165,0.8045602602473927
"Nerve Software, Gearbox Software, LLC",1,75000.0,75000.0,1124250.0,1124250.0,1124250.0,0.0,0.8199389623601221,0.8199389623601221,0.0,0.8044265283498039
Bohemia Interactive,11,15525000.0,750000.0,304421250.0,27674659.09090909,5235000.0,43330237.787582114,0.6667016815523291,0.691663633054241,0.1872812118710778,0.8039260429136145
Sting,1,75000.0,75000.0,1461749.9999999998,1461749.9999999998,1461749.9999999998,0.0,0.8192252510760402,0.8192252510760402,0.0,0.8037568159268303
Nerdook Productions,2,425000.0,212500.0,2195750.0,1097875.0,1097875.0,917294.2718942488,0.8186963088236532,0.8186963088236532,0.005031809241727237,0.8034995228407428
Ubisoft Montpellier,5,4450000.0,750000.0,164840500.0,32968100.0,19492500.0,33776800.3691143,0.779776288485754,0.7498318116290245,0.11735441944146872,0.8031419265652663
Strange Loop Games,2,500000.0,250000.0,8815000.0,4407500.0,4407500.0,1186525.1788310267,0.815534645330412,0.815534645330412,0.098586604122159,0.8030641834077176
Elias Viglione,2,1850000.0,925000.0,12161500.0,6080750.0,6080750.0,6228550.0820817035,0.8141045434540604,0.8141045434540604,0.0373036366969988,0.8030413801952947
Fan Shi,1,35000.0,35000.0,101150.0,101150.0,101150.0,0.0,0.8189102564102564,0.8189102564102564,0.0,0.8027154970035588
Dimps Corporation,1,150000.0,150000.0,7498500.0,7498500.0,7498500.0,0.0,0.8157033805888768,0.8157033805888768,0.0,0.8026115636850895
Rainbow Studios,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8166496424923391,0.8166496424923391,0.0,0.8026080244624325
Blackpowder Games,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.8181818181818182,0.8181818181818182,0.0,0.8025017176461867
IonFX,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.8184357541899442,0.8184357541899442,0.0,0.8024050968671359
Colossal Order Ltd.,2,8250000.0,4125000.0,183667500.0,91833750.0,91833750.0,113973238.7586007,0.7412587547619,0.7412587547619,0.2504642723390817,0.8023954536852831
Eutechnyx,1,750000.0,750000.0,1567500.0,1567500.0,1567500.0,0.0,0.8178664353859497,0.8178664353859497,0.0,0.802216577572105
Swing Swing Submarine,1,350000.0,350000.0,4196500.0,4196500.0,4196500.0,0.0,0.8165509259259259,0.8165509259259259,0.0,0.8019736164005288
Triverske,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.8180778032036613,0.8180778032036613,0.0,0.8018377578271104
Rebuilt Games,1,150000.0,150000.0,1708500.0,1708500.0,1708500.0,0.0,0.8172043010752689,0.8172043010752689,0.0,0.8015102374139894
The Quadsphere,1,75000.0,75000.0,771749.9999999999,771749.9999999999,771749.9999999999,0.0,0.8175403225806451,0.8175403225806451,0.0,0.8014412731123289
Vanguard Games,2,500000.0,250000.0,995000.0,497500.0,497500.0,281428.4989122459,0.8173498864063902,0.8173498864063902,0.021860467163939953,0.8013283780366927
Red Storm,5,2900000.0,350000.0,82781000.0,16556200.0,4371500.0,19850461.74399981,0.7914153899384194,0.7827880120978828,0.1278421551649102,0.8012267012905966
Born Ready Games Ltd.,2,500000.0,250000.0,5995000.0,2997500.0,2997500.0,3180566.301777091,0.8148595790352393,0.8148595790352393,0.04747409775686774,0.8008799083645536
Pyro Studios,4,2400000.0,750000.0,9576000.0,2394000.0,2992500.0,1197000.0,0.7798352975486638,0.8128531050154517,0.11880211820027525,0.8002974654258886
Merixgames,1,75000.0,75000.0,359250.0,359250.0,359250.0,0.0,0.8166776968894772,0.8166776968894772,0.0,0.8002265272299368
Permadeath,1,75000.0,75000.0,899250.0,899250.0,899250.0,0.0,0.8163793103448276,0.8163793103448276,0.0,0.8001435977368841
PlatinumGames Inc.,1,750000.0,750000.0,22492500.0,22492500.0,22492500.0,0.0,0.8070941169238335,0.8070941169238335,0.0,0.7999290974425978
BANDAI NAMCO Entertainment Inc.,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8142309331060928,0.8142309331060928,0.0,0.7997733887746329
Wayward Prophet,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.8162878787878788,0.8162878787878788,0.0,0.7997130610509194
EA Los Angeles,5,3700000.0,750000.0,36963000.0,7392600.0,7492500.0,4691047.009996809,0.6986080249700373,0.8001104362230812,0.2918939522669664,0.798893135823462
Bedtime Digital Games,1,750000.0,750000.0,3367500.0,3367500.0,3367500.0,0.0,0.8140293637846656,0.8140293637846656,0.0,0.7986089025599701
Abstraction Games,5,1075000.0,150000.0,18814250.0,3762850.0,5246500.0,2791628.8457637057,0.8289749211532691,0.8074894514767933,0.14625945881650923,0.7985753030365933
Crazy Viking Studios,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.814388489208633,0.814388489208633,0.0,0.7985747959146798
ULTRA ULTRA,1,75000.0,75000.0,1424249.9999999998,1424249.9999999998,1424249.9999999998,0.0,0.8143036386449184,0.8143036386449184,0.0,0.7979703472047381
NIGORO,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8129213483146067,0.8129213483146067,0.0,0.7975469837370366
Thunder Lotus Games,2,3650000.0,1825000.0,42188500.0,21094250.0,21094250.0,26545849.225914773,0.7967203332319285,0.7967203332319285,0.018463794179533113,0.7975015402371012
Tate Multimedia,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.8140806561859193,0.8140806561859193,0.0,0.7973751894276634
Piranha Bytes,6,4850000.0,750000.0,66101500.0,11016916.666666666,7492500.0,9738235.930684093,0.7982503355394736,0.7864762100431731,0.06984563374440111,0.7973092024405396
SomaSim,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8116760828625236,0.8116760828625236,0.0,0.796779201164254
2x2 Games,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.8129032258064516,0.8129032258064516,0.0,0.7967363085105907
Fullbright,2,900000.0,450000.0,10491000.0,5245500.0,5245500.0,4238398.046432165,0.8093174057175485,0.8093174057175485,0.06250687059510987,0.7966057838492265
DIMPS,3,1450000.0,350000.0,50235500.0,16745166.666666666,13996500.0,6337073.877850355,0.801920896889265,0.7925328455014136,0.07618134300114993,0.7965693039368267
Perfuse Entertainment,1,350000.0,350000.0,2096500.0,2096500.0,2096500.0,0.0,0.8122634367903103,0.8122634367903103,0.0,0.7959114097286325
Bitbaboon,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8094519859225742,0.8094519859225742,0.0,0.7941726438841787
Ubisoft Quebec,3,5750000.0,1500000.0,144192500.0,48064166.666666664,43715000.0,25031247.0141488,0.7149515159121583,0.7507817385866167,0.12780818751362358,0.7940547785160681
IndieGala,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.8108614232209738,0.8108614232209738,0.0,0.7934226230193236
Quantic Dream (original release),1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8098283406260518,0.8098283406260518,0.0,0.7932304746880956
Cosmo D,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8101761252446184,0.8101761252446184,0.0,0.7929474317852264
Ultra Runaway Games,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.8104089219330854,0.8104089219330854,0.0,0.7928501197674547
E-Line Media,1,350000.0,350000.0,4196500.0,4196500.0,4196500.0,0.0,0.8087201125175809,0.8087201125175809,0.0,0.7927962000155676
Upper One Games,1,350000.0,350000.0,4196500.0,4196500.0,4196500.0,0.0,0.8087201125175809,0.8087201125175809,0.0,0.7927962000155676
High Voltage Software,2,2250000.0,1125000.0,30727500.0,15363750.0,15363750.0,10070968.331049403,0.7974749052440396,0.7974749052440396,0.08349764597457378,0.7927239614972877
Hellscape Games,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.8101604278074866,0.8101604278074866,0.0,0.7925476552282468
The Fun Pimps,1,3500000.0,3500000.0,66464999.99999999,66464999.99999999,66464999.99999999,0.0,0.7822166110560015,0.7822166110560015,0.0,0.7924966884788169
Bluebutton Games,1,750000.0,750000.0,7717499.999999999,7717499.999999999,7717499.999999999,0.0,0.8067295855560115,0.8067295855560115,0.0,0.7922028055107828
"Act 3 Games, LLC",1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.8097928436911488,0.8097928436911488,0.0,0.7921011261969864
Invictus Games Ltd.,1,150000.0,150000.0,718500.0,718500.0,718500.0,0.0,0.8094915254237288,0.8094915254237288,0.0,0.7919820817286919
ImageCode,1,150000.0,150000.0,718500.0,718500.0,718500.0,0.0,0.8094915254237288,0.8094915254237288,0.0,0.7919820817286919
"CyberConnect2 Co., Ltd.",1,350000.0,350000.0,6996499.999999999,6996499.999999999,6996499.999999999,0.0,0.8066835049543424,0.8066835049543424,0.0,0.7917926158136561
Realmforge Studios,3,2000000.0,350000.0,34030000.0,11343333.333333334,10496500.0,10743310.852960242,0.7422182134373165,0.7945169712793734,0.23281204523295213,0.7908888603398363
"Dejobaan Games, LLC",4,925000.0,250000.0,6765750.0,1691437.5,1747500.0,876664.4258922567,0.8000990810092561,0.8055550573754076,0.04845305697684685,0.7903561240259205
Fusty Game,1,75000.0,75000.0,1124250.0,1124250.0,1124250.0,0.0,0.807909604519774,0.807909604519774,0.0,0.7903285770913914
Midgar Studio,1,75000.0,75000.0,1124250.0,1124250.0,1124250.0,0.0,0.807909604519774,0.807909604519774,0.0,0.7903285770913914
Robot Gentleman,2,785000.0,392500.0,5627150.0,2813575.0,2813575.0,3435018.6769870697,0.8059459341902091,0.8059459341902091,0.026136854033288876,0.7902517310931613
Compulsion Games,2,500000.0,250000.0,9720000.0,4860000.0,4860000.0,2670742.31254159,0.8039583119947548,0.8039583119947548,0.14514969166619698,0.78994424347215
Oxymoron Games,1,75000.0,75000.0,1874249.9999999998,1874249.9999999998,1874249.9999999998,0.0,0.8071979434447301,0.8071979434447301,0.0,0.7898650487171468
Microsoft Game Studios,1,1500000.0,1500000.0,29984999.999999996,29984999.999999996,29984999.999999996,0.0,0.795170990036801,0.795170990036801,0.0,0.7896570539278492
Size Five Games,1,350000.0,350000.0,1046500.0000000001,1046500.0000000001,1046500.0000000001,0.0,0.8071895424836601,0.8071895424836601,0.0,0.7894462820044919
Grip Games,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8050770625566637,0.8050770625566637,0.0,0.789045399588143
